,rxns_added
0,r2048: cys__L_c + his__L_e --> cys__L_e + his__L_c
1,PYDXO_1: h2o_c + o2_c + pydam_c --> h2o2_c + nh4_c + pydx_c
2,PKETF: f6p_c + pi_c --> actp_c + e4p_c + h2o_c
3,ASNS2: asp__L_c + atp_c + nh4_c --> amp_c + asn__L_c + h_c + ppi_c
4,r2016: arg__L_e + cys__L_c --> arg__L_c + cys__L_e
5,HCYSMT: amet_c + hcys__L_c --> ahcys_c + h_c + met__L_c
6,PPDK: atp_c + pi_c + pyr_c --> amp_c + h_c + pep_c + ppi_c
7,ANPRT: anth_c + prpp_c --> ppi_c + pran_c
8,ANS2: chor_c + nh4_c --> anth_c + h2o_c + h_c + pyr_c
9,FKYNH: Lfmkynr_c + h2o_c --> Lkynr_c + for_c + h_c
10,SACCD2: h2o_c + nad_c + saccrp__L_c <=> akg_c + h_c + lys__L_c + nadh_c
11,TRPS1: 3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c
12,GTHRDH_syn: gthrd_c + h2o_c --> cgly_c + glu__L_c
13,PCLAD: cmusa_c + h_c --> am6sa_c + co2_c
14,DDPA: e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c
15,AATA: 2oxoadp_c + glu__L_c --> L2aadp_c + akg_c
16,ASPTA6: ala__L_c + oaa_c --> asp__L_c + pyr_c
17,PSCVT: pep_c + skm5p_c <=> 3psme_c + pi_c
18,RBK: atp_c + rib__D_c --> adp_c + h_c + r5p_c
19,3HAO: 3hanthrn_c + o2_c --> cmusa_c + h_c
20,DHQS: 2dda7p_c --> 3dhq_c + pi_c
21,FAO10: atp_c + 9.0 coa_c + 7.0 fad_c + 8.0 h2o_c + 8.0 nad_c + ocdcea_c --> 9.0 accoa_c + amp_c + 7.0 fadh2_c + 8.0 h_c + 8.0 nadh_c + ppi_c
22,FDH7: co2_c + fdxr_42_c + h_c --> fdxo_42_c + for_c
23,PAPt: pap_e <=> pap_c
24,EX_pap_e: pap_e <=> 
25,PRO1y: nadp_c + pro__L_c --> 1pyr5c_c + 2.0 h_c + nadph_c
26,OCDCEAt: ocdcea_e <=> ocdcea_c
27,CHORS: 3psme_c --> chor_c + pi_c
28,PSP_L: h2o_c + pser__L_c --> pi_c + ser__L_c
29,KYN3OX: Lkynr_c + h_c + nadph_c + o2_c --> h2o_c + hLkynr_c + nadp_c
30,SHKK: atp_c + skm_c --> adp_c + h_c + skm5p_c
31,HKYNH: h2o_c + hLkynr_c --> 3hanthrn_c + ala__L_c
32,AASAD2: L2aadp_c + atp_c + h_c + nadh_c --> L2aadp6sa_c + amp_c + nad_c + ppi_c
33,PGCD: 3pg_c + nad_c --> 3php_c + h_c + nadh_c
34,TRPO2: o2_c + trp__L_c --> Lfmkynr_c
35,EX_his__L_e: his__L_e <=> 
36,IGPS: 2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c
37,BPNT: h2o_c + pap_c --> amp_c + pi_c
38,PRAIi: pran_c --> 2cpr5p_c
39,SACCD1: L2aadp6sa_c + glu__L_c + h_c + nadph_c --> h2o_c + nadp_c + saccrp__L_c
40,GTHOXti: gthox_e --> gthox_c
41,CITt2r: cit_e + h_e <=> cit_c + h_c
42,SHK3Dr: 3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c
43,PPND2: nadp_c + pphn_c --> 34hpp_c + co2_c + nadph_c
44,ARGt5r: arg__L_e --> arg__L_c
45,EX_arg__L_e: arg__L_e <=> 
46,P5CD: 1pyr5c_c + 2.0 h2o_c + nad_c --> glu__L_c + h_c + nadh_c
47,GLNS: atp_c + glu__L_c + nh4_c --> adp_c + gln__L_c + h_c + pi_c
48,PYAM5PO: h2o_c + o2_c + pyam5p_c --> h2o2_c + nh4_c + pydx5p_c
49,MALS: accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
50,AM6SAD: am6sa_c + h2o_c + nad_c --> amuco_c + 2.0 h_c + nadh_c
51,ACAFDOR: acald_c + fdxo_42_c + h2o_c --> ac_c + fdxr_42_c + 3.0 h_c
52,DHQTi: 3dhq_c --> 3dhsk_c + h2o_c
53,AMCOXO: amuco_c + h2o_c + h_c + nadph_c --> 2oxoadp_c + nadp_c + nh4_c
54,ICL: icit_c --> glx_c + succ_c
55,PSERT: 3php_c + glu__L_c --> akg_c + pser__L_c
56,EX_amet_e: amet_e <=> 
57,CHORM: chor_c --> pphn_c
58,PPNDH: h_c + pphn_c --> co2_c + h2o_c + phpyr_c
59,AMETt2: amet_e + h_e --> amet_c + h_c
60,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
