,rxns_added
0,PHEMEtm: pheme_m <=> pheme_c
1,GTPCII: gtp_c + 3.0 h2o_c --> 25dhpp_c + for_c + 2.0 h_c + ppi_c
2,COUCOAFm: T4hcinnm_m + atp_m + coa_m --> amp_m + coucoa_m + ppi_m
3,T4HCINNMFM: 34hpl_m --> T4hcinnm_m + h2o_m
4,RBFSa: 4r5au_c + db4p_c --> dmlz_c + 2.0 h2o_c + pi_c
5,CO2tmt: co2_m <=> co2_c
6,OPHBDCm: 3ophb_m + h_m --> 2oph_m + co2_m
7,OCTDPtmt: octdp_m <=> octdp_c
8,4HBZFm: 4hbzcoa_m + h2o_m --> 4hbz_m + coa_m + h_m
9,O2tm: o2_c --> o2_m
10,NNDPR: 2.0 h_c + prpp_c + quln_c --> co2_c + nicrnt_c + ppi_c
11,34HPLtm: 34hpl_c + h_c --> 34hpl_m + h_m
12,PMDPHT: 5aprbu_c + h2o_c --> 4r5au_c + pi_c
13,MI1PP: h2o_c + mi1p__D_c --> inost_c + pi_c
14,ASPO6_1: asp__L_c + o2_c --> h2o2_c + iasp_c
15,RTOTALFATPc: Rtotal_e + atp_c + coa_c --> Rtotalcoa_c + amp_c + ppi_c
16,DROPPRy: 25dhpp_c + h_c + nadph_c --> 25dthpp_c + nadp_c
17,RBFSb: 2.0 dmlz_c --> 4r5au_c + ribflv_c
18,4HBZCOAFm: coa_m + coucoa_m + h2o_m + nad_m --> 4hbzcoa_m + accoa_m + h_m + nadh_m
19,CMPDAi: cmp_c + h2o_c + h_c --> nh4_c + ump_c
20,HMR_6782: 34hpp_c + h_c + nadh_c --> 34hpl_c + nad_c
21,QULNS: dhap_c + iasp_c --> 2.0 h2o_c + pi_c + quln_c
22,DB4PS: ru5p__D_c --> db4p_c + for_c + h_c
