,rxns_added
0,FDMO2: fmnh2_c + mso3_c + o2_c --> fald_c + fmn_c + h2o_c + h_c + so3_c
1,KARA2: 2ahbut_c + h_c + nadph_c --> 23dhmp_c + nadp_c
2,PPNDH: h_c + pphn_c --> co2_c + h2o_c + phpyr_c
3,SULR_1: 3.0 h2o_c + h2s_c + 3.0 nadp_c --> 4.0 h_c + 3.0 nadph_c + so3_c
4,SHKK: atp_c + skm_c --> adp_c + h_c + skm5p_c
5,SHK3Dr: 3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c
6,GMPR: gmp_c + 2.0 h_c + nadph_c --> imp_c + nadp_c + nh4_c
7,EX_his__L_e: his__L_e <=> 
8,HIStiDF: his__L_e --> his__L_c
9,r2419: akg_c + pi_m --> akg_m + pi_c
10,AASAD1: L2aadp_c + atp_c + h_c + nadph_c --> L2aadp6sa_c + amp_c + nadp_c + ppi_c
11,ASPTA6: ala__L_c + oaa_c --> asp__L_c + pyr_c
12,PYRt2m: h_c + pyr_c --> h_m + pyr_m
13,MCITDm: hcit_m --> b124tc_m + h2o_m
14,EX_thr__L_e: thr__L_e <=> 
15,CHORM: chor_c --> pphn_c
16,FBA: fdp_c <=> dhap_c + g3p_c
17,ACHBS: 2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c
18,O2tm: o2_c --> o2_m
19,HCITSm: accoa_m + akg_m + h2o_m --> coa_m + h_m + hcit_m
20,ACLSm: h_m + 2.0 pyr_m --> alac__S_m + co2_m
21,PSCVT: pep_c + skm5p_c <=> 3psme_c + pi_c
22,NH4tmt: nh4_m <=> nh4_c
23,PSERT: 3php_c + glu__L_c --> akg_c + pser__L_c
24,AATA: 2oxoadp_c + glu__L_c --> L2aadp_c + akg_c
25,r2534: thr__L_e --> thr__L_c
26,METGL: h2o_c + met__L_c --> 2obut_c + ch4s_c + nh4_c
27,PKETF: f6p_c + pi_c --> actp_c + e4p_c + h2o_c
28,3MOBtmt: 3mob_m <=> 3mob_c
29,PPND: nad_c + pphn_c --> 34hpp_c + co2_c + nadh_c
30,H2Ot: h2o_e <=> h2o_c
31,CO2tmt: co2_m <=> co2_c
32,IGPS: 2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c
33,CYSLY3: cys__L_c + h_c + nadph_c --> ala__L_c + h2s_c + nadp_c
34,EX_leu__L_e: leu__L_e <=> 
35,ALDD1: fald_c + h2o_c + nad_c --> for_c + 2.0 h_c + nadh_c
36,DDPA: e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c
37,NTRIR2y: 5.0 h_c + 3.0 nadph_c + no2_c --> 2.0 h2o_c + 3.0 nadp_c + nh4_c
38,HACNHm: b124tc_m + h2o_m --> hicit_m
39,RBK: atp_c + rib__D_c --> adp_c + h_c + r5p_c
40,GMPt6: gmp_e + h_e --> gmp_c + h_c
41,VALTA: akg_c + val__L_c <=> 3mob_c + glu__L_c
42,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
43,PSP_L: h2o_c + pser__L_c --> pi_c + ser__L_c
44,2OXOADPtim: 2oxoadp_m --> 2oxoadp_c
45,aratyr2: 3mop_c + tyr__L_c --> 34hpp_c + ile__L_c
46,DHAD1m: 23dhmb_m --> 3mob_m + h2o_m
47,CO2t: co2_e <=> co2_c
48,ALCD19y: glyald_c + h_c + nadph_c <=> glyc_c + nadp_c
49,OXAGm: h_m + oxag_m --> 2oxoadp_m + co2_m
50,DHAD2: 23dhmp_c --> 3mop_c + h2o_c
51,PPDK: atp_c + pi_c + pyr_c --> amp_c + h_c + pep_c + ppi_c
52,NTRIR2xm: 5.0 h_m + 3.0 nadh_m + no2_m --> 2.0 h2o_m + 3.0 nad_m + nh4_m
53,SACCD2: h2o_c + nad_c + saccrp__L_c <=> akg_c + h_c + lys__L_c + nadh_c
54,LEUtec: leu__L_e --> leu__L_c
55,LDH_D: lac__D_c + nad_c --> h_c + nadh_c + pyr_c
56,PRAIi: pran_c --> 2cpr5p_c
57,DHQS: 2dda7p_c --> 3dhq_c + pi_c
58,HICITDm: hicit_m + nad_m --> h_m + nadh_m + oxag_m
59,ANPRT: anth_c + prpp_c --> ppi_c + pran_c
60,SACCD1: L2aadp6sa_c + glu__L_c + h_c + nadph_c --> h2o_c + nadp_c + saccrp__L_c
61,NTRIR2x: 5.0 h_c + 3.0 nadh_c + no2_c --> 2.0 h2o_c + 3.0 nad_c + nh4_c
62,KARA1im: alac__S_m + h_m + nadph_m --> 23dhmb_m + nadp_m
63,FldAct: fald_c + thf_c --> h2o_c + mlthf_c
64,PGCD: 3pg_c + nad_c --> 3php_c + h_c + nadh_c
65,TRPS1: 3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c
66,MSULR: ch4s_c + 3.0 h2o_c + 3.0 nadp_c --> 4.0 h_c + mso3_c + 3.0 nadph_c
67,NO2tmt: no2_m <=> no2_c
