,rxns_added
0,EX_amet_e: amet_e <=> 
1,SULO: h2o_c + o2_c + so3_c --> h2o2_c + h_c + so4_c
2,GMPR: gmp_c + 2.0 h_c + nadph_c --> imp_c + nadp_c + nh4_c
3,GMPt6: gmp_e + h_e --> gmp_c + h_c
4,PIt: pi_c --> pi_e
5,FAO2: atp_c + 8.0 coa_c + 7.0 fad_c + 7.0 h2o_c + hdca_c + 7.0 nad_c --> 8.0 accoa_c + amp_c + 7.0 fadh2_c + 7.0 h_c + 7.0 nadh_c + ppi_c
6,CO2t: co2_e <=> co2_c
7,EX_met__L_e: met__L_e <=> 
8,r1734: gln__L_c + met__L_e + na1_e --> gln__L_e + met__L_c + na1_c
9,THFGLUH: h2o_c + thfglu_c --> glu__L_c + h_c + thf_c
10,METtec: met__L_e --> met__L_c
11,EX_orot_e: orot_e <=> 
12,HMNO: 3hib_m + nad_m --> h_m + mmtsa_m + nadh_m
13,CO2tm: co2_c --> co2_m
14,ECOAH12m: 2mp2coa_m + h2o_m --> 3hibutcoa_m
15,DHR: cbasp_m --> dhor__S_m + h2o_m + h_m
16,UREASE_m: h2o_m + 2.0 h_m + urea_m --> co2_m + 2.0 nh4_m
17,FUMtm: fum_c + pi_m --> fum_m + pi_c
18,MMSDH: coa_m + mmtsa_m + nad_m --> co2_m + nadh_m + ppcoa_m
19,ASNNm: asn__L_m + h2o_m --> asp__L_m + nh4_m
20,DHORtmt: dhor__S_m <=> dhor__S_c
21,HMR_4957: cit_m --> cit_c
22,MCITLm: 2mcit_m --> pyr_m + succ_m
23,GLUDym: glu__L_m + h2o_m + nadp_m --> akg_m + h_m + nadph_m + nh4_m
24,MALOAAtm: mal__L_m + oaa_c --> mal__L_c + oaa_m
25,EX_mal__L_e: mal__L_e <=> 
26,CYSGLUexR: cys__L_e + gln__L_c <=> cys__L_c + gln__L_e
27,FAO2: atp_c + 8.0 coa_c + 7.0 fad_c + 7.0 h2o_c + hdca_c + 7.0 nad_c --> 8.0 accoa_c + amp_c + 7.0 fadh2_c + 7.0 h_c + 7.0 nadh_c + ppi_c
28,SERGLNexR: gln__L_c + ser__L_e <=> gln__L_e + ser__L_c
29,GLYCK2: atp_c + glyc__R_c --> 2pg_c + adp_c + h_c
30,MALS: accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
31,ICL: icit_c --> glx_c + succ_c
32,GHMT2r: ser__L_c + thf_c <=> gly_c + h2o_c + mlthf_c
33,EX_lac__L_e: lac__L_e <=> 
34,SULO: h2o_c + o2_c + so3_c --> h2o2_c + h_c + so4_c
35,HCO3E: co2_c + h2o_c --> h_c + hco3_c
36,CO2t: co2_e <=> co2_c
37,THFGLUH: h2o_c + thfglu_c --> glu__L_c + h_c + thf_c
38,HCO3E: co2_c + h2o_c --> h_c + hco3_c
39,ASPTA6: ala__L_c + oaa_c --> asp__L_c + pyr_c
40,FAO2: atp_c + 8.0 coa_c + 7.0 fad_c + 7.0 h2o_c + hdca_c + 7.0 nad_c --> 8.0 accoa_c + amp_c + 7.0 fadh2_c + 7.0 h_c + 7.0 nadh_c + ppi_c
41,SULO: h2o_c + o2_c + so3_c --> h2o2_c + h_c + so4_c
42,CYSLY3: cys__L_c + h_c + nadph_c --> ala__L_c + h2s_c + nadp_c
